ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(days)	Age(wks)	Expr1011	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	DrugDose	Drug	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	mgMeth_gMouse_day	d2-d4	d3-d5	d2-d4bias	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	TestNumber
42009	Sucrose	SUC0261	046189	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-24T00:00:00Z	2025-01-09T00:00:00Z	Fionna	74	10.5714285714286			95.5	95	89.5	92.5999984741211	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046189_3/24/2025_Sucrose	046189_3/24/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6	2.40000152587891	0.714285612106323	6	2.40000152587891	0.71428558453413	3
42042	Sucrose	SUC0261	046189	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-26T00:00:00Z	2025-01-09T00:00:00Z	Fionna	76	10.8571428571429			95.9000015258789	92.5999984741211	85.1999969482422	90.5999984741211	2							day 8-10 sucrose	2	Sucrose drinking	percent														046189_3/26/2025_Sucrose	046189_3/26/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.7000045776367	2	0.842519760131836	10.7000045776367	2	0.842519741802158	4
41947	Sucrose	SUC0262	046196	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-19T00:00:00Z	2025-01-13T00:00:00Z	Fionna	65	9.28571428571429		23.7000007629395	100.800003051758	102.099998474121	97.5	96.5	2							day 1-3, both water days	0	Both Water Bottles	Percent													414683.530954497	046196_3/19/2025_Sucrose	046196_3/19/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			3.30000305175781	5.59999847412109	0.370786786079407	3.300003051758	5.59999847412099	0.370786796177777	1
41980	Sucrose	SUC0262	046196	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-21T00:00:00Z	2025-01-13T00:00:00Z	Fionna	67	9.57142857142857			95.0999984741211	96.5	83.0999984741211	94.9000015258789	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046196_3/21/2025_Sucrose	046196_3/21/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			12	1.59999847412109	0.882353067398071	12	1.59999847412109	0.882353040173816	2
42013	Sucrose	SUC0262	046196	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-24T00:00:00Z	2025-01-13T00:00:00Z	Fionna	70	10			97	94.9000015258789	90.9000015258789	90.5	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046196_3/24/2025_Sucrose	046196_3/24/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.09999847412109	4.40000152587891	0.580952227115631	6.09999847412109	4.40000152587891	0.58095223563058	3
42046	Sucrose	SUC0262	046196	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-26T00:00:00Z	2025-01-13T00:00:00Z	Fionna	72	10.2857142857143			102.699996948242	90.5	87.3000030517578	88.5	2							day 8-10 sucrose	2	Sucrose drinking	percent														046196_3/26/2025_Sucrose	046196_3/26/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			15.3999938964844	2	0.88505744934082	15.3999938964842	2	0.885057430945185	4
41945	Sucrose	SUC0261	046204	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-19T00:00:00Z	2025-01-12T00:00:00Z	Fionna	66	9.42857142857143		24.8999996185303	97	96.4000015258789	95.5999984741211	95.3000030517578	2							day 1-3, both water days	0	Both Water Bottles	Percent													372417.684232071	046204_3/19/2025_Sucrose	046204_3/19/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			1.40000152587891	1.09999847412109	0.560000598430634	1.40000152587891	1.09999847412111	0.560000610351559	1
41978	Sucrose	SUC0261	046204	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-21T00:00:00Z	2025-01-12T00:00:00Z	Fionna	68	9.71428571428571			101	95.3000030517578	90.0999984741211	93.9000015258789	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046204_3/21/2025_Sucrose	046204_3/21/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.9000015258789	1.40000152587891	0.88617879152298	10.9000015258789	1.40000152587889	0.886178765973654	2
42011	Sucrose	SUC0261	046204	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-24T00:00:00Z	2025-01-12T00:00:00Z	Fionna	71	10.1428571428571			97	93.9000015258789	90.8000030517578	92	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046204_3/24/2025_Sucrose	046204_3/24/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.19999694824219	1.90000152587891	0.765431880950928	6.1999969482422	1.90000152587891	0.765431866197349	3
42044	Sucrose	SUC0261	046204	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-03-26T00:00:00Z	2025-01-12T00:00:00Z	Fionna	73	10.4285714285714			98.0999984741211	92	88.8000030517578	90.6999969482422	2							day 8-10 sucrose	2	Sucrose drinking	percent														046204_3/26/2025_Sucrose	046204_3/26/2025_Sucrose	yes		Kumar Lab	yes	Gigf2tm1b	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.29999542236328	1.30000305175781	0.877358198165894	9.2999954223633	1.3000030517578	0.877358185009966	4
41953	Sucrose	SUC0265	046227	B6J-Cyfip2 C179R<HET>	M	2025-03-19T00:00:00Z	2025-01-05T00:00:00Z	Fionna	73	10.4285714285714		29.2000007629395	96.0999984741211	95.1999969482422	0	90.9000015258789	2							Do Not Use, Tube Leak; day 1-3, both water days	0	Both Water Bottles	Percent													0	046227_3/19/2025_Sucrose	046227_3/19/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			96.0999984741211	4.29999542236328	0.957171380519867	96.0999984741211	4.2999954223633	0.957171357731389	1
41986	Sucrose	SUC0265	046227	B6J-Cyfip2 C179R<HET>	M	2025-03-21T00:00:00Z	2025-01-05T00:00:00Z	Fionna	75	10.7142857142857			96.0999984741211	90.9000015258789	87.5999984741211	86	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046227_3/21/2025_Sucrose	046227_3/21/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			8.5	4.90000152587891	0.634328305721283	8.5	4.90000152587891	0.634328285977004	2
42019	Sucrose	SUC0265	046227	B6J-Cyfip2 C179R<HET>	M	2025-03-24T00:00:00Z	2025-01-05T00:00:00Z	Fionna	78	11.1428571428571			95.5999984741211	86	88.9000015258789	82	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046227_3/24/2025_Sucrose	046227_3/24/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.69999694824219	4	0.626168131828308	6.69999694824219	4	0.626168117678097	3
42052	Sucrose	SUC0265	046227	B6J-Cyfip2 C179R<HET>	M	2025-03-26T00:00:00Z	2025-01-05T00:00:00Z	Fionna	80	11.4285714285714			96.9000015258789	82	83.8000030517578	79	2							day 8-10 sucrose	2	Sucrose drinking	percent														046227_3/26/2025_Sucrose	046227_3/26/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			13.0999984741211	3	0.813664555549622	13.0999984741211	3	0.813664578613336	4
41954	Sucrose	SUC0265	046228	B6J-Cyfip2 C179R<HET>	M	2025-03-19T00:00:00Z	2025-01-05T00:00:00Z	Fionna	73	10.4285714285714		28.1000003814697	94.8000030517578	94.8000030517578	91.6999969482422	88.5999984741211	2							day 1-3, both water days	0	Both Water Bottles	Percent													309365.125915892	046228_3/19/2025_Sucrose	046228_3/19/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			3.10000610351563	6.20000457763672	0.333333611488342	3.1000061035156	6.20000457763671	0.333333606788019	1
41987	Sucrose	SUC0265	046228	B6J-Cyfip2 C179R<HET>	M	2025-03-21T00:00:00Z	2025-01-05T00:00:00Z	Fionna	75	10.7142857142857			100.099998474121	88.5999984741211	90	85.3000030517578	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046228_3/21/2025_Sucrose	046228_3/21/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.0999984741211	3.29999542236328	0.753731548786163	10.099998474121	3.2999954223633	0.75373157272638	2
42020	Sucrose	SUC0265	046228	B6J-Cyfip2 C179R<HET>	M	2025-03-24T00:00:00Z	2025-01-05T00:00:00Z	Fionna	78	11.1428571428571			96.8000030517578	85.3000030517578	90.5	80.9000015258789	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046228_3/24/2025_Sucrose	046228_3/24/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.30000305175781	4.40000152587891	0.5887850522995	6.3000030517578	4.40000152587889	0.588785080048001	3
42053	Sucrose	SUC0265	046228	B6J-Cyfip2 C179R<HET>	M	2025-03-26T00:00:00Z	2025-01-05T00:00:00Z	Fionna	80	11.4285714285714			102.900001525879	80.9000015258789	90.5999984741211	78.5999984741211	2							day 8-10 sucrose	2	Sucrose drinking	percent														046228_3/26/2025_Sucrose	046228_3/26/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			12.3000030517578	2.30000305175781	0.84246563911438	12.3000030517579	2.30000305175781	0.842465610257247	4
41955	Sucrose	SUC0265	046229	B6J-Cyfip2 C179R<HET>	M	2025-03-19T00:00:00Z	2025-01-05T00:00:00Z	Fionna	73	10.4285714285714		28.3999996185303	96.0999984741211	95.6999969482422	93.5999984741211	91.5	2							day 1-3, both water days	0	Both Water Bottles	Percent													316723.946540778	046229_3/19/2025_Sucrose	046229_3/19/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.5	4.19999694824219	0.37313449382782	2.5	4.1999969482422	0.373134498315838	1
41988	Sucrose	SUC0265	046229	B6J-Cyfip2 C179R<HET>	M	2025-03-21T00:00:00Z	2025-01-05T00:00:00Z	Fionna	75	10.7142857142857			96.1999969482422	91.5	88.8000030517578	89.0999984741211	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046229_3/21/2025_Sucrose	046229_3/21/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			7.39999389648438	2.40000152587891	0.755101799964905	7.3999938964844	2.40000152587891	0.755101770721018	2
42021	Sucrose	SUC0265	046229	B6J-Cyfip2 C179R<HET>	M	2025-03-24T00:00:00Z	2025-01-05T00:00:00Z	Fionna	78	11.1428571428571			96.1999969482422	89.0999984741211	90.5999984741211	86.5999984741211	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046229_3/24/2025_Sucrose	046229_3/24/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.59999847412109	2.5	0.691357970237732	5.59999847412111	2.5	0.691357966549338	3
42054	Sucrose	SUC0265	046229	B6J-Cyfip2 C179R<HET>	M	2025-03-26T00:00:00Z	2025-01-05T00:00:00Z	Fionna	80	11.4285714285714			96.3000030517578	86.5999984741211	85.5999984741211	85.5999984741211	2							day 8-10 sucrose	2	Sucrose drinking	percent														046229_3/26/2025_Sucrose	046229_3/26/2025_Sucrose	yes		Kumar Lab	yes	C179R	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.7000045776367	1	0.914529919624329	10.7000045776367	1	0.914529947970158	4
41963	Sucrose	SUC0268	046288	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-19T00:00:00Z	2025-01-16T00:00:00Z	Fionna	62	8.85714285714286		18.5	102.099998474121	103.5	100.800003051758	97.0999984741211	2							day 1-3, both water days	0	Both Water Bottles	Percent													556307.010135135	046288_3/19/2025_Sucrose	046288_3/19/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			1.29999542236328	6.40000152587891	0.168830648064613	1.299995422363	6.40000152587891	0.16883064124588	1
41996	Sucrose	SUC0268	046288	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-21T00:00:00Z	2025-01-16T00:00:00Z	Fionna	64	9.14285714285714			95.5999984741211	97.0999984741211	85.8000030517578	92.8000030517578	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046288_3/21/2025_Sucrose	046288_3/21/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.79999542236328	4.29999542236328	0.695035576820374	9.7999954223633	4.2999954223633	0.695035587631499	2
42029	Sucrose	SUC0268	046288	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-24T00:00:00Z	2025-01-16T00:00:00Z	Fionna	67	9.57142857142857			101.400001525879	92.8000030517578	95.9000015258789	88.8000030517578	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046288_3/24/2025_Sucrose	046288_3/24/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.5	4	0.578947365283966	5.5000000000001	4	0.578947368421057	3
42062	Sucrose	SUC0268	046288	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-26T00:00:00Z	2025-01-16T00:00:00Z	Fionna	69	9.85714285714286			84.3000030517578	88.8000030517578	74.9000015258789	85.0999984741211	2							day 8-10 sucrose	2	Sucrose drinking	percent														046288_3/26/2025_Sucrose	046288_3/26/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.40000152587891	3.70000457763672	0.717557013034821	9.40000152587889	3.7000045776367	0.717557034065522	4
41959	Sucrose	SUC0268A	046289	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-19T00:00:00Z	2025-01-16T00:00:00Z	Fionna	62	8.85714285714286		18.5	97.3000030517578	98.9000015258789	0	98.0999984741211	2							Do Not Use, Tube Leak; day 1-3, both water days	0	Both Water Bottles	Percent													0	046289_3/19/2025_Sucrose	046289_3/19/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			97.3000030517578	0.800003051757813	0.991845011711121	97.3000030517578	0.800003051757813	0.991845025463978	1
41992	Sucrose	SUC0268A	046289	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-21T00:00:00Z	2025-01-16T00:00:00Z	Fionna	64	9.14285714285714			102.400001525879	98.0999984741211	96	95.4000015258789	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046289_3/21/2025_Sucrose	046289_3/21/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.40000152587891	2.69999694824219	0.703296959400177	6.40000152587901	2.69999694824219	0.703296988903844	2
42025	Sucrose	SUC0268A	046289	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-24T00:00:00Z	2025-01-16T00:00:00Z	Fionna	67	9.57142857142857			97.0999984741211	95.4000015258789	94.1999969482422	90.4000015258789	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046289_3/24/2025_Sucrose	046289_3/24/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.90000152587891	5	0.367088735103607	2.90000152587889	5	0.367088729841259	3
42058	Sucrose	SUC0268A	046289	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-26T00:00:00Z	2025-01-16T00:00:00Z	Fionna	69	9.85714285714286			103.099998474121	90.4000015258789	94.3000030517578	89.0999984741211	2							day 8-10 sucrose	2	Sucrose drinking	percent														046289_3/26/2025_Sucrose	046289_3/26/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			8.79999542236328	1.30000305175781	0.871286809444427	8.7999954223632	1.30000305175781	0.871286807113013	4
41962	Sucrose	SUC0268	046290	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-19T00:00:00Z	2025-01-16T00:00:00Z	Fionna	62	8.85714285714286		18.7000007629395	93.0999984741211	97	90.5999984741211	91.1999969482422	2							day 1-3, both water days	0	Both Water Bottles	Percent													451061.980260268	046290_3/19/2025_Sucrose	046290_3/19/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.5	5.80000305175781	0.301204711198807	2.5	5.8000030517578	0.301204708529661	1
41995	Sucrose	SUC0268	046290	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-21T00:00:00Z	2025-01-16T00:00:00Z	Fionna	64	9.14285714285714			97.1999969482422	91.1999969482422	87.6999969482422	85.9000015258789	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046290_3/21/2025_Sucrose	046290_3/21/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.5	5.29999542236328	0.641892075538635	9.5	5.2999954223633	0.641892090428973	2
42028	Sucrose	SUC0268	046290	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-24T00:00:00Z	2025-01-16T00:00:00Z	Fionna	67	9.57142857142857			95.5999984741211	85.9000015258789	89.5999984741211	82.3000030517578	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046290_3/24/2025_Sucrose	046290_3/24/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6	3.59999847412109	0.62500011920929	6	3.59999847412111	0.62500009934109	3
42061	Sucrose	SUC0268	046290	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-26T00:00:00Z	2025-01-16T00:00:00Z	Fionna	69	9.85714285714286			84.5999984741211	82.3000030517578	72.0999984741211	80.1999969482422	2							day 8-10 sucrose	2	Sucrose drinking	percent														046290_3/26/2025_Sucrose	046290_3/26/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			12.5	2.10000610351563	0.856164038181305	12.5	2.1000061035156	0.856164025643118	4
41964	Sucrose	SUC0268	046291	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-19T00:00:00Z	2025-01-16T00:00:00Z	Fionna	62	8.85714285714286		17.7999992370605	96	97.8000030517578	95.5999984741211	96.3000030517578	2							day 1-3, both water days	0	Both Water Bottles	Percent													515595.505772087	046291_3/19/2025_Sucrose	046291_3/19/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			0.400001525878906	1.5	0.210526943206787	0.400001525878906	1.5	0.210526949810671	1
41997	Sucrose	SUC0268	046291	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-21T00:00:00Z	2025-01-16T00:00:00Z	Fionna	64	9.14285714285714			101.400001525879	96.3000030517578	91.4000015258789	92.1999969482422	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046291_3/21/2025_Sucrose	046291_3/21/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10	4.10000610351563	0.709219574928284	10.0000000000001	4.1000061035156	0.709219551153719	2
42030	Sucrose	SUC0268	046291	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-24T00:00:00Z	2025-01-16T00:00:00Z	Fionna	67	9.57142857142857			100.699996948242	92.1999969482422	95.1999969482422	87.5999984741211	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046291_3/24/2025_Sucrose	046291_3/24/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.5	4.59999847412109	0.544554531574249	5.4999999999998	4.59999847412111	0.544554537715266	3
42063	Sucrose	SUC0268	046291	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	F	2025-03-26T00:00:00Z	2025-01-16T00:00:00Z	Fionna	69	9.85714285714286			89.5	87.5999984741211	78.5	85.0999984741211	2							day 8-10 sucrose	2	Sucrose drinking	percent														046291_3/26/2025_Sucrose	046291_3/26/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			11	2.5	0.814814805984497	11	2.5	0.814814814814815	4
41961	Sucrose	SUC0268	046292	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	M	2025-03-19T00:00:00Z	2025-01-16T00:00:00Z	Fionna	62	8.85714285714286		22.1000003814697	100.699996948242	98.3000030517578	99.3000030517578	93.4000015258789	2							day 1-3, both water days	0	Both Water Bottles	Percent													452466.497421843	046292_3/19/2025_Sucrose	046292_3/19/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			1.39999389648438	4.90000152587891	0.222221419215202	1.3999938964842	4.90000152587889	0.222221414878278	1
41994	Sucrose	SUC0268	046292	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	M	2025-03-21T00:00:00Z	2025-01-16T00:00:00Z	Fionna	64	9.14285714285714			98.0999984741211	93.4000015258789	90.5999984741211	87.3000030517578	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														046292_3/21/2025_Sucrose	046292_3/21/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			7.5	6.09999847412109	0.551470637321472	7.5	6.09999847412111	0.551470650108634	2
42027	Sucrose	SUC0268	046292	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	M	2025-03-24T00:00:00Z	2025-01-16T00:00:00Z	Fionna	67	9.57142857142857			97.8000030517578	87.3000030517578	92.6999969482422	83	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														046292_3/24/2025_Sucrose	046292_3/24/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.10000610351563	4.30000305175781	0.542553305625916	5.1000061035156	4.3000030517578	0.542553312371457	3
42060	Sucrose	SUC0268	046292	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	M	2025-03-26T00:00:00Z	2025-01-16T00:00:00Z	Fionna	69	9.85714285714286			78	83	68.5	80.8000030517578	2							day 8-10 sucrose	2	Sucrose drinking	percent														046292_3/26/2025_Sucrose	046292_3/26/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.5	2.19999694824219	0.811966001987457	9.5	2.1999969482422	0.811966023754158	4
41960	Sucrose	SUC0268	046293	B6NJ-Kcnb2-/- Cyfip2-S968F<J>	M	2025-03-19T00:00:00Z	2025-01-16T00:00:00Z	Fionna	62	8.85714285714286		21	96.5	88.0999984741211	95.9000015258789	81.8000030517578	2							day 1-3, both water days	0	Both Water Bottles	Percent													440683.361235119	046293_3/19/2025_Sucrose	046293_3/19/2025_Sucrose	yes		Kumar Lab	no	Kcnb2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			0.599998474121094	6.29999542236328	0.0869563743472099	0.599998474121094	6.2999954223633	0.0869563775160437	1
