"ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(days)","Age(wks)","Expr1011","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","DrugDose","Drug","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","mgMeth_gMouse_day","d2-d4","d3-d5","d2-d4bias","TestNumber","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","DrugMassConsumed","n_group_iqr","outlier_flag_DrugMassConsumed","outlier_flag_DrugPreferenceScore"
40830,"Oral methamphetamine","SUC0241","043092","B6NJ-Myo5a+/- Cyfip2-S968F<J>","F",2025-02-26,2024-10-22,"Fionna",127,18.1428571428571,NA,24.2666662004259,90.0999984741211,85.3000030517578,85.3000030517578,83.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043092_2/26/2025_Oral methamphetamine","043092_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Myo5a",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,4.79999542236328,1.5,0.76190459728241,3,4.7999954223633,1.5,0.761904588902493,0.00197802012963736,"eligible",FALSE,FALSE
40879,"Oral methamphetamine","SUC0241","043092","B6NJ-Myo5a+/- Cyfip2-S968F<J>","F",2025-02-28,2024-10-22,"Fionna",129,18.4285714285714,NA,24.1333327823215,94,83.8000030517578,86.0999984741211,82.0999984741211,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043092_2/28/2025_Oral methamphetamine","043092_2/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Myo5a",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,7.90000152587891,1.70000457763672,0.822916328907013,4,7.90000152587891,1.7000045776367,0.822916302416293,0.00436464182665834,"eligible",FALSE,FALSE
40928,"Oral methamphetamine","SUC0241","043092","B6NJ-Myo5a+/- Cyfip2-S968F<J>","F",2025-03-03,2024-10-22,"Fionna",132,18.8571428571429,NA,23.9333326551649,96.5,82.0999984741211,92.0999984741211,80.5999984741211,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043092_3/3/2025_Oral methamphetamine","043092_3/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Myo5a",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,4.40000152587891,1.5,0.745762765407562,5,4.40000152587891,1.5,0.745762777616138,0.00735376320427213,"eligible",FALSE,FALSE
40977,"Oral methamphetamine","SUC0241","043092","B6NJ-Myo5a+/- Cyfip2-S968F<J>","F",2025-03-05,2024-10-22,"Fionna",134,19.1428571428571,NA,23.7999992370605,92.0999984741211,93.5999984741211,85.8000030517578,90.5999984741211,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332024.387777133,"043092_3/5/2025_Oral methamphetamine","043092_3/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Myo5a",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0105882279400298,6.29999542236328,3,0.677419185638428,6,6.2999954223633,3,0.677419196058309,0.0105882279400298,"eligible",FALSE,FALSE
40786,"Oral methamphetamine","SUC0242","043160","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-24,2024-10-26,"Fionna",121,17.2857142857143,NA,26,101.900001525879,86.3000030517578,96.1999969482422,83.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377030.010516827,"043160_2/24/2025_Oral methamphetamine","043160_2/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0021923094529372,5.70000457763672,2.60000610351563,0.686746656894684,2,5.7000045776368,2.6000061035156,0.686746655709773,0.00219230945293723,"eligible",FALSE,FALSE
40835,"Oral methamphetamine","SUC0242","043160","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-26,2024-10-26,"Fionna",123,17.5714285714286,NA,25.7555554707845,96.1999969482422,83.6999969482422,92.9000015258789,77.5999984741211,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043160_2/26/2025_Oral methamphetamine","043160_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,3.29999542236328,6.09999847412109,0.351063579320908,3,3.2999954223633,6.09999847412111,0.351063570753753,0.00128127518977667,"eligible",FALSE,FALSE
40884,"Oral methamphetamine","SUC0242","043160","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-28,2024-10-26,"Fionna",125,17.8571428571429,NA,25.511110941569,94.3000030517578,95.6999969482422,89,90,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043160_2/28/2025_Oral methamphetamine","043160_2/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,5.30000305175781,5.69999694824219,0.481818467378616,4,5.3000030517578,5.6999969482422,0.481818459250709,0.00277003645661009,"eligible",FALSE,FALSE
40933,"Oral methamphetamine","SUC0242","043160","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-03,2024-10-26,"Fionna",128,18.2857142857143,NA,25.1444441477458,97.3000030517578,90,95.4000015258789,82.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043160_3/3/2025_Oral methamphetamine","043160_3/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,1.90000152587891,7.69999694824219,0.197916850447655,5,1.90000152587889,7.6999969482422,0.197916857070422,0.00302253891907844,"eligible",FALSE,FALSE
40982,"Oral methamphetamine","SUC0242","043160","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-05,2024-10-26,"Fionna",130,18.5714285714286,NA,24.8999996185303,95.4000015258789,82.3000030517578,92.3000030517578,75.9000015258789,2,NA,NA,NA,NA,NA,NA,"growth in meth bottle; day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353631.366800689,"043160_3/5/2025_Oral methamphetamine","043160_3/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00497991730379644,3.09999847412109,6.40000152587891,0.326315641403198,6,3.09999847412111,6.40000152587889,0.326315628854853,0.00497991730379646,"eligible",FALSE,FALSE
40788,"Oral methamphetamine","SUC0242","043161","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-24,2024-10-26,"Fionna",121,17.2857142857143,NA,24.6000003814697,96.3000030517578,81.0999984741211,90.9000015258789,77.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355840.274906309,"043161_2/24/2025_Oral methamphetamine","043161_2/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00219512253745595,5.40000152587891,3.29999542236328,0.620690047740936,2,5.40000152587889,3.2999954223633,0.620690048284436,0.00219512253745594,"eligible",FALSE,FALSE
40837,"Oral methamphetamine","SUC0242","043161","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-26,2024-10-26,"Fionna",123,17.5714285714286,NA,24.5333334604899,90.9000015258789,93.0999984741211,86.6999969482422,87.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043161_2/26/2025_Oral methamphetamine","043161_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,4.20000457763672,5.29999542236328,0.442105740308762,3,4.2000045776367,5.2999954223633,0.44210574501439,0.00171195837875056,"eligible",FALSE,FALSE
40886,"Oral methamphetamine","SUC0242","043161","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-28,2024-10-26,"Fionna",125,17.8571428571429,NA,24.4666665395101,97.3000030517578,87.8000030517578,89.0999984741211,83.5,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043161_2/28/2025_Oral methamphetamine","043161_2/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,8.20000457763672,4.30000305175781,0.655999958515167,4,8.2000045776367,4.3000030517578,0.655999965820334,0.00446866736798542,"eligible",FALSE,FALSE
40935,"Oral methamphetamine","SUC0242","043161","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-03,2024-10-26,"Fionna",128,18.2857142857143,NA,24.3666661580403,96.4000015258789,83.5,94.0999984741211,77,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043161_3/3/2025_Oral methamphetamine","043161_3/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,2.30000305175781,6.5,0.26136389374733,5,2.30000305175781,6.5,0.26136389251574,0.00377565488333967,"eligible",FALSE,FALSE
40984,"Oral methamphetamine","SUC0242","043161","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-05,2024-10-26,"Fionna",130,18.5714285714286,NA,24.2999992370605,94.0999984741211,95.1999969482422,88.9000015258789,90.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344258.868190275,"043161_3/5/2025_Oral methamphetamine","043161_3/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0085596660271685,5.19999694824219,4.39999389648438,0.541666865348816,6,5.19999694824219,4.3999938964844,0.541666865349004,0.00855966602716851,"eligible",FALSE,FALSE
40784,"Oral methamphetamine","SUC0242","043162","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-24,2024-10-26,"Fionna",121,17.2857142857143,NA,24,92.3000030517578,94.6999969482422,87.1999969482422,89.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335356.669108073,"043162_2/24/2025_Oral methamphetamine","043162_2/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00212500254313151,5.10000610351563,5,0.504950821399689,2,5.1000061035156,5,0.504950794211935,0.0021250025431315,"eligible",FALSE,FALSE
40833,"Oral methamphetamine","SUC0242","043162","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-26,2024-10-26,"Fionna",123,17.5714285714286,NA,24.2222222222222,87.1999969482422,89.6999969482422,83.9000015258789,82.5999984741211,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043162_2/26/2025_Oral methamphetamine","043162_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,3.29999542236328,7.09999847412109,0.317307442426682,3,3.2999954223633,7.09999847412111,0.317307438370596,0.0013623834312509,"eligible",FALSE,FALSE
40882,"Oral methamphetamine","SUC0242","043162","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-28,2024-10-26,"Fionna",125,17.8571428571429,NA,24.4444444444444,95.3000030517578,82.5999984741211,90.3000030517578,74.5,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043162_2/28/2025_Oral methamphetamine","043162_2/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,5,8.09999847412109,0.381679445505142,4,5,8.09999847412109,0.381679433770733,0.00272727272727273,"eligible",FALSE,FALSE
40931,"Oral methamphetamine","SUC0242","043162","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-03,2024-10-26,"Fionna",128,18.2857142857143,NA,24.7777777777778,96.3000030517578,95.6999969482422,94,87.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043162_3/3/2025_Oral methamphetamine","043162_3/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,2.30000305175781,7.89999389648438,0.225490570068359,5,2.3000030517578,7.8999938964844,0.225490562735332,0.00371300941090945,"eligible",FALSE,FALSE
40980,"Oral methamphetamine","SUC0242","043162","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-05,2024-10-26,"Fionna",130,18.5714285714286,NA,25,94,87.8000030517578,92,81.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345920,"043162_3/5/2025_Oral methamphetamine","043162_3/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0032,2,6.5,0.235294118523598,6,2,6.5,0.235294117647059,0.0032,"eligible",FALSE,FALSE
40785,"Oral methamphetamine","SUC0242","043163","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-24,2024-10-26,"Fionna",121,17.2857142857143,NA,23.5,94.6999969482422,88.8000030517578,91.0999984741211,84.9000015258789,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367113.613696809,"043163_2/24/2025_Oral methamphetamine","043163_2/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00153191424430685,3.59999847412109,3.90000152587891,0.47999981045723,2,3.59999847412111,3.90000152587889,0.479999796549481,0.00153191424430685,"eligible",FALSE,FALSE
40834,"Oral methamphetamine","SUC0242","043163","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-26,2024-10-26,"Fionna",123,17.5714285714286,NA,23.6777776082357,91.0999984741211,84.9000015258789,86.5,81.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043163_2/26/2025_Oral methamphetamine","043163_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,4.59999847412109,3.70000457763672,0.554216504096985,3,4.59999847412109,3.7000045776367,0.554216479853811,0.00194274925216001,"eligible",FALSE,FALSE
40883,"Oral methamphetamine","SUC0242","043163","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-02-28,2024-10-26,"Fionna",125,17.8571428571429,NA,23.8555552164713,95.0999984741211,81.1999969482422,91.5999984741211,74,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043163_2/28/2025_Oral methamphetamine","043163_2/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,3.5,7.19999694824219,0.327102899551392,4,3.5,7.1999969482422,0.327102897031665,0.00195621800638055,"eligible",FALSE,FALSE
40932,"Oral methamphetamine","SUC0242","043163","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-03,2024-10-26,"Fionna",128,18.2857142857143,NA,24.1222216288248,96.1999969482422,94.9000015258789,93.5999984741211,90,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043163_3/3/2025_Oral methamphetamine","043163_3/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,2.59999847412109,4.90000152587891,0.34666645526886,5,2.59999847412111,4.90000152587891,0.346666463216147,0.00431137482132117,"eligible",FALSE,FALSE
40981,"Oral methamphetamine","SUC0242","043163","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","F",2025-03-05,2024-10-26,"Fionna",130,18.5714285714286,NA,24.2999992370605,93.5999984741211,90,91.1999969482422,83.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351288.87259052,"043163_3/5/2025_Oral methamphetamine","043163_3/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00395061991972181,2.40000152587891,6.69999694824219,0.263736486434937,6,2.40000152587889,6.6999969482422,0.263736475638332,0.0039506199197218,"eligible",FALSE,FALSE
40787,"Oral methamphetamine","SUC0242","043164","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","M",2025-02-24,2024-10-26,"Fionna",121,17.2857142857143,NA,36.5,100.300003051758,84.8000030517578,96.1999969482422,82.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264352.338398973,"043164_2/24/2025_Oral methamphetamine","043164_2/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00112328934342894,4.10000610351563,2.60000610351563,0.611940085887909,2,4.1000061035158,2.6000061035156,0.611940094558784,0.00112328934342899,"eligible",FALSE,FALSE
40836,"Oral methamphetamine","SUC0242","043164","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","M",2025-02-26,2024-10-26,"Fionna",123,17.5714285714286,NA,36.6777776082357,96.1999969482422,82.1999969482422,95,76.5,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043164_2/26/2025_Oral methamphetamine","043164_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,1.19999694824219,5.69999694824219,0.17391274869442,3,1.1999969482422,5.6999969482422,0.173912755032089,0.000327172753229398,"eligible",FALSE,FALSE
40885,"Oral methamphetamine","SUC0242","043164","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","M",2025-02-28,2024-10-26,"Fionna",125,17.8571428571429,NA,36.8555552164713,96.0999984741211,94.8000030517578,92.6999969482422,88.5,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043164_2/28/2025_Oral methamphetamine","043164_2/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,3.40000152587891,6.30000305175781,0.350515455007553,4,3.40000152587889,6.3000030517578,0.350515455808916,0.00123002769628946,"eligible",FALSE,FALSE
40934,"Oral methamphetamine","SUC0242","043164","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","M",2025-03-03,2024-10-26,"Fionna",128,18.2857142857143,NA,37.1222216288248,94.3000030517578,88.5,92.6999969482422,83.5,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043164_3/3/2025_Oral methamphetamine","043164_3/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,1.60000610351563,5,0.242424950003624,5,1.6000061035156,5,0.242424943010784,0.00172404132437291,"eligible",FALSE,FALSE
40983,"Oral methamphetamine","SUC0242","043164","B6NJ-Tmem151b-/- Cyfip2-S968F<J>","M",2025-03-05,2024-10-26,"Fionna",130,18.5714285714286,NA,37.2999992370605,92.6999969482422,83.5,90.4000015258789,77.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224667.030818561,"043164_3/5/2025_Oral methamphetamine","043164_3/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Tmem151b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00246648307711283,2.29999542236328,5.80000305175781,0.283950120210648,6,2.2999954223633,5.8000030517578,0.283950105634169,0.00246648307711285,"eligible",FALSE,FALSE
40783,"Oral methamphetamine","SUC0241","043198","B6NJ-Myo5a+/- Cyfip2-S968F<J>","F",2025-02-24,2024-10-25,"Fionna",122,17.4285714285714,NA,23.5,94.4000015258789,96.0999984741211,85.6999969482422,94.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344258.726728723,"043198_2/24/2025_Oral methamphetamine","043198_2/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Myo5a",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00370212960750499,8.70000457763672,1.90000152587891,0.820754647254944,2,8.7000045776367,1.90000152587889,0.820754676240353,0.00370212960750498,"eligible",TRUE,FALSE
40832,"Oral methamphetamine","SUC0241","043198","B6NJ-Myo5a+/- Cyfip2-S968F<J>","F",2025-02-26,2024-10-25,"Fionna",124,17.7142857142857,NA,23.5444446139866,85.6999969482422,94.1999969482422,78.8000030517578,90,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043198_2/26/2025_Oral methamphetamine","043198_2/26/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Myo5a",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,6.89999389648438,4.19999694824219,0.621621608734131,3,6.8999938964844,4.1999969482422,0.621621584468465,0.00293062504111287,"eligible",FALSE,FALSE
